rank,Youtuber,subscribers,video views,video count,category,started,year,freq_m
735,حول العالم !؟,6620000,781982401,564,Entertainment,2015,8.5,5.529411764705883
736,فافانابولي,6620000,996916521,322,Entertainment,2016,7.5,3.5777777777777775
737,Swagger Sharma,6610000,678132985,83,Entertainment,2017,6.5,1.064102564102564
738,NDJ MUSIC,6610000,2386917362,7713,Entertainment,2014,9.5,67.65789473684211
739,Me contro Te,6610000,9656406633,2559,Entertainment,2014,9.5,22.44736842105263
740,Nickelodeon em Português,6610000,3085473398,3616,Entertainment,2015,8.5,35.450980392156865
741,Kid Studio,6600000,1486214957,293,Entertainment,2015,8.5,2.872549019607843
742,ChiChi TV,6590000,4071994083,3980,Entertainment,2015,8.5,39.01960784313726
743,TellyMasala,6590000,3700465998,34303,Entertainment,2014,9.5,300.9035087719298
744,CHUPITA,6590000,1140132838,941,Entertainment,2014,9.5,8.25438596491228
745,MBC The Voice,6580000,4237697835,1667,Entertainment,2012,11.5,12.079710144927537
746,ohana clip,6560000,2081911704,1073,Entertainment,2016,7.5,11.922222222222222
747,Indonesian Idol,6560000,748876537,910,Entertainment,2011,12.5,6.066666666666666
748,El Mariana,6550000,1037945911,481,Entertainment,2017,6.5,6.166666666666667
749,Sam Sharma TBC,6550000,3297979939,454,Entertainment,2020,3.5,10.80952380952381
750,Primitive Jungle Lifeskills,6530000,1718648015,50,Entertainment,2017,6.5,0.6410256410256411
751,Lance Stewart,6510000,1804832028,1223,Entertainment,2014,9.5,10.728070175438596
752,Sorpresas Divertidas,6510000,2263630708,1214,Entertainment,2014,9.5,10.649122807017543
753,TRT Çocuk,6510000,5678021637,4768,Entertainment,2012,11.5,34.550724637681164
754,Kitchen Nightmares,6500000,4155443310,1695,Entertainment,2008,15.5,9.112903225806452
755,GONZOK,6490000,1218903097,619,Entertainment,2013,10.5,4.912698412698412
756,The Norris Nuts,6490000,3205125402,517,Entertainment,2014,9.5,4.535087719298246
757,Pingu - Official Channel,6490000,2616296344,517,Entertainment,2005,18.5,2.328828828828829
758,Filmy Sins,6470000,887321872,177,Entertainment,2017,6.5,2.269230769230769
759,ZAZABoo TV,6470000,16445801,30,Entertainment,2013,10.5,0.2380952380952381
760,América Televisión Novelas,6470000,5828146898,45948,Entertainment,2015,8.5,450.47058823529414
761,MelliArt,6460000,1465667324,345,Entertainment,2012,11.5,2.5
762,Santa Studio,6460000,676530046,50,Entertainment,2012,11.5,0.36231884057971014
763,Anny May,6460000,995662454,703,Entertainment,2016,7.5,7.811111111111111
764,Cool Tool,6460000,949708844,196,Entertainment,2021,2.5,6.533333333333334
765,JuanSGuarnizo,6450000,613292736,226,Entertainment,2018,5.5,3.4242424242424243
766,Its Roman khan,6450000,2145995713,970,Entertainment,2020,3.5,23.0952380952381
767,RDCworld1,6440000,1319383877,367,Entertainment,2012,11.5,2.6594202898550727
768,tlc uk,6440000,4340266609,3010,Entertainment,2012,11.5,21.81159420289855
769,SamsuL OfficiaL,6430000,1167799081,577,Entertainment,2016,7.5,6.411111111111111
770,Fiki Naki,6420000,898452559,412,Entertainment,2019,4.5,7.62962962962963
771,Jully Molinna,6400000,614375880,665,Entertainment,2011,12.5,4.433333333333334
772,KidsMeSong [เพลงเด็ก วิดีโอเด็ก],6400000,3311199080,815,Entertainment,2014,9.5,7.149122807017544
773,Ayo & Teo,6390000,1637712847,176,Entertainment,2011,12.5,1.1733333333333333
774,Jacob Colvin,6390000,2680368702,530,Entertainment,2018,5.5,8.03030303030303
775,GelliClash,6380000,1082897367,2422,Entertainment,2014,9.5,21.24561403508772
776,Philip DeFranco,6380000,1772748727,1631,Entertainment,2006,17.5,7.766666666666667
777,Rtv Drama,6370000,1741001039,4846,Entertainment,2017,6.5,62.12820512820513
778,Jeremy Parre ( Jerecitow ),6360000,824364593,337,Entertainment,2016,7.5,3.744444444444444
779,OlieTheCub,6360000,7467,3,Entertainment,2015,8.5,0.029411764705882356
780,Thai e Biel,6350000,631328460,1390,Entertainment,2015,8.5,13.627450980392156
781,D&B Slime,6350000,104590439,1299,Entertainment,2015,8.5,12.735294117647058
782,Mysterious Dunia,6350000,843129452,778,Entertainment,2015,8.5,7.627450980392157
783,Beast Reacts en Español,6340000,610680437,49,Entertainment,2021,2.5,1.6333333333333335
784,Milad Mirg,6330000,3929434699,1373,Entertainment,2020,3.5,32.69047619047619
785,Quackity,6330000,496505625,234,Entertainment,2013,10.5,1.857142857142857
786,Genieland,6330000,4347114801,2423,Entertainment,2014,9.5,21.25438596491228
787,steveo,6320000,345161485,113,Entertainment,2005,18.5,0.509009009009009
788,mania japansong,6320000,581815253,251,Entertainment,2013,10.5,1.992063492063492
789,JuguetesFelices,6310000,2051507792,494,Entertainment,2015,8.5,4.8431372549019605
790,RCTI - ENTERTAINMENT,6310000,2678027307,18181,Entertainment,2015,8.5,178.2450980392157
791,SureshProductions,6310000,3527876683,6402,Entertainment,2009,14.5,36.793103448275865
792,Jester,6290000,2114064287,730,Entertainment,2016,7.5,8.11111111111111
793,Los Wagners,6290000,3100398316,757,Entertainment,2021,2.5,25.233333333333334
794,Itzshauni,6280000,2334028989,466,Entertainment,2016,7.5,5.177777777777778
795,The Rock,6280000,352865987,249,Entertainment,2005,18.5,1.1216216216216217
796,ImJayStation,6280000,1360038695,567,Entertainment,2016,7.5,6.3
797,Canal do LUCAS VASCONCELOS,6280000,3522852192,999,Entertainment,2016,7.5,11.1
798,Scammer Payback,6280000,746114811,532,Entertainment,2019,4.5,9.851851851851853
799,Reynmen,6270000,1686065921,47,Entertainment,2016,7.5,0.5222222222222223
800,Mr. Nightmare,6270000,1135060099,322,Entertainment,2014,9.5,2.824561403508772
801,CD Choice,6260000,1710863628,1347,Entertainment,2014,9.5,11.81578947368421
802,Детские песни с Майей и Машей [RU],6260000,2689508708,560,Entertainment,2017,6.5,7.17948717948718
803,mangelrogel,6260000,415923053,456,Entertainment,2006,17.5,2.1714285714285713
804,108Life,6250000,1359504989,1552,Entertainment,2015,8.5,15.215686274509805
805,Swan & Néo,6250000,7238369684,2265,Entertainment,2015,8.5,22.205882352941178
806,UDY,6230000,684280128,131,Entertainment,2014,9.5,1.1491228070175439
807,BollyMoviesMaza,6230000,1129934589,1117,Entertainment,2017,6.5,14.32051282051282
808,devinsupertramp,6230000,1631386426,362,Entertainment,2010,13.5,2.2345679012345676
809,Life with Brothers,6230000,3114296216,1444,Entertainment,2016,7.5,16.044444444444444
810,RDC Movie,6210000,833458359,451,Entertainment,2015,8.5,4.421568627450981
811,Dr. Phil,6210000,5690602190,13161,Entertainment,2007,16.5,66.46969696969697
812,Dramas Central,6200000,2021142661,20815,Entertainment,2015,8.5,204.06862745098042
813,Entertainment Tonight,6190000,6520931272,39888,Entertainment,2006,17.5,189.94285714285715
814,SeanDoesMagic,6180000,2546873242,633,Entertainment,2012,11.5,4.58695652173913
815,Вечерний Ургант,6180000,3464883917,9514,Entertainment,2012,11.5,68.94202898550725
816,Home Bollywud,6170000,2643012059,7225,Entertainment,2018,5.5,109.46969696969698
817,Complex,6170000,2013887004,3476,Entertainment,2016,7.5,38.62222222222222
818,Young Thug,6160000,4114997015,309,Entertainment,2013,10.5,2.452380952380952
819,RS 1313 SHORT STORIES,6160000,4185098897,7544,Entertainment,2020,3.5,179.61904761904762
820,Daniel Howell,6140000,691869320,153,Entertainment,2006,17.5,0.7285714285714285
821,위드키즈 토이즈 [With Kids Toys],6140000,2936464573,702,Entertainment,2018,5.5,10.636363636363637
822,Strawberry Jam Toys,6140000,4258523597,896,Entertainment,2013,10.5,7.111111111111111
823,Star Studios,6130000,2536345556,925,Entertainment,2014,9.5,8.114035087719298
824,CGMeetup,6130000,2530560718,1199,Entertainment,2011,12.5,7.993333333333333
